Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units","Bulk GTIN"
"South Central",Weekly,"2019-10-27 00:00:00",Conventional,0.897324074,5289803.60,2446971.68,1005250.17,66979.00,911737.52,0.00,0.00,0.00,858865.22
"South Central",Weekly,"2019-11-03 00:00:00",Conventional,0.851111350,5327908.64,2531955.24,1033973.30,54981.49,896303.44,0.00,0.00,0.00,810695.16
"South Central",Weekly,"2019-11-10 00:00:00",Conventional,0.879408171,5012157.22,2476311.74,716747.23,55274.43,820614.83,0.00,0.00,0.00,943208.99
"South Central",Weekly,"2019-11-17 00:00:00",Conventional,0.719419078,5902134.59,3411599.70,585312.19,49580.55,932246.81,0.00,0.00,0.00,923395.34
"South Central",Weekly,"2019-11-24 00:00:00",Conventional,0.830456502,4642536.91,2414437.66,554955.73,52776.41,796777.44,0.00,0.00,0.00,823589.67
"South Central",Weekly,"2019-12-01 00:00:00",Conventional,0.782148946,4816967.57,2672867.18,660050.52,52326.95,724143.98,0.00,0.00,0.00,707578.93
"South Central",Weekly,"2019-12-08 00:00:00",Conventional,0.748596665,5314901.83,2867671.37,543784.93,56556.06,939316.48,0.00,0.00,0.00,907573.00
"South Central",Weekly,"2019-12-15 00:00:00",Conventional,0.806279222,4871343.46,2485060.47,667971.80,49967.09,858099.36,0.00,0.00,0.00,810244.75
"South Central",Weekly,"2019-12-22 00:00:00",Conventional,0.759267077,5162670.35,2823321.85,558351.01,89516.30,867616.60,0.00,0.00,0.00,823864.59
"South Central",Weekly,"2019-12-29 00:00:00",Conventional,0.711035336,5337891.98,2743085.32,650444.59,85580.81,970242.53,0.00,0.00,0.00,888538.73
Southeast,Weekly,"2019-01-07 00:00:00",Conventional,1.082463926,4507165.26,2537798.37,246010.94,27985.47,703773.47,0.00,0.00,0.00,991597.01
Southeast,Weekly,"2019-01-13 00:00:00",Conventional,0.984844346,5282139.53,2981473.27,283913.11,33590.14,773907.18,0.00,0.00,0.00,1209255.84
Southeast,Weekly,"2019-01-20 00:00:00",Conventional,1.035889564,4661030.98,2500501.42,234733.25,29997.05,904338.24,0.00,0.00,0.00,991461.02
Southeast,Weekly,"2019-01-27 00:00:00",Conventional,0.979619736,5454155.19,2935893.78,267418.10,29497.53,976493.32,0.00,0.00,0.00,1244852.46
Southeast,Weekly,"2019-02-03 00:00:00",Conventional,0.905889726,6505478.20,3619329.17,329348.17,46845.20,979326.69,0.00,0.00,0.00,1530628.97
Southeast,Weekly,"2019-02-10 00:00:00",Conventional,0.906973911,5307061.12,2853074.21,252831.76,28250.48,803110.93,0.00,0.00,0.00,1369793.75
Southeast,Weekly,"2019-02-17 00:00:00",Conventional,0.961481027,5044613.37,2538137.00,232469.77,22855.87,767710.15,0.00,0.00,0.00,1483440.58
Southeast,Weekly,"2019-02-24 00:00:00",Conventional,1.056055672,4444200.46,2230139.94,211399.70,23404.75,836197.25,0.00,0.00,0.00,1143058.82
Southeast,Weekly,"2019-03-03 00:00:00",Conventional,0.987777097,5269759.71,2637684.26,251301.00,22665.81,869740.20,0.00,0.00,0.00,1488368.44
Southeast,Weekly,"2019-03-10 00:00:00",Conventional,1.057211396,4593190.89,2238894.19,201932.61,24209.38,897693.59,0.00,0.00,0.00,1230461.12
Southeast,Weekly,"2019-03-17 00:00:00",Conventional,0.962638168,5423383.28,2642748.90,243515.61,21294.65,916935.02,0.00,0.00,0.00,1598889.11
Southeast,Weekly,"2019-03-24 00:00:00",Conventional,1.073573442,4515985.39,2226694.06,197501.52,22662.74,888826.56,0.00,0.00,0.00,1180300.50
Southeast,Weekly,"2019-03-31 00:00:00",Conventional,0.981243050,5264988.03,2611555.02,227579.69,21911.21,847271.75,0.00,0.00,0.00,1556670.37
Southeast,Weekly,"2019-04-07 00:00:00",Conventional,1.037781977,4850337.87,2341586.49,206471.66,25327.71,884257.89,0.00,0.00,0.00,1392694.13
Southeast,Weekly,"2019-04-14 00:00:00",Conventional,1.244170153,4462559.34,2120537.79,182982.82,20436.77,789268.84,0.00,0.00,0.00,1349333.12
Southeast,Weekly,"2019-04-21 00:00:00",Conventional,1.370988400,4026424.37,1802015.74,180522.22,19728.16,827131.27,0.00,0.00,0.00,1197026.98
Southeast,Weekly,"2019-04-28 00:00:00",Conventional,1.403996521,4000204.97,1933567.65,179638.80,29744.68,672982.10,0.00,0.00,0.00,1184271.74
Southeast,Weekly,"2019-05-05 00:00:00",Conventional,1.348573642,5193891.45,2489120.40,210268.36,37330.23,757570.99,0.00,0.00,0.00,1699601.48
Southeast,Weekly,"2019-05-12 00:00:00",Conventional,1.282998601,4292895.44,2112618.64,170633.49,24073.55,791766.35,0.00,0.00,0.00,1193803.43
Southeast,Weekly,"2019-05-19 00:00:00",Conventional,1.327157624,4080005.90,1905026.16,177437.77,25958.49,794951.00,0.00,0.00,0.00,1176632.48
Southeast,Weekly,"2019-05-26 00:00:00",Conventional,1.299051334,4299154.03,1992559.17,194364.68,21683.91,769841.66,0.00,0.00,0.00,1320704.61
Southeast,Weekly,"2019-06-02 00:00:00",Conventional,1.262993016,4337890.05,1871812.75,172611.64,26111.75,765869.16,0.00,0.00,0.00,1501484.76
Southeast,Weekly,"2019-06-09 00:00:00",Conventional,1.275045539,4326464.55,1940808.95,192298.56,19189.67,732461.86,0.00,0.00,0.00,1441705.51
Southeast,Weekly,"2019-06-16 00:00:00",Conventional,1.336220091,4003857.20,1778014.82,174583.99,19201.19,689640.63,0.00,0.00,0.00,1342416.57
Southeast,Weekly,"2019-06-23 00:00:00",Conventional,1.448681140,3832324.90,1772300.76,166760.13,18319.51,779072.85,0.00,0.00,0.00,1095871.64
Southeast,Weekly,"2019-06-30 00:00:00",Conventional,1.440055011,3878627.63,1632341.89,182707.63,26633.55,836475.83,0.00,0.00,0.00,1200468.74
Southeast,Weekly,"2019-07-07 00:00:00",Conventional,1.476988587,3858044.70,1601559.84,244408.74,31321.31,841457.55,0.00,0.00,0.00,1139297.26
Southeast,Weekly,"2019-07-14 00:00:00",Conventional,1.483376889,3600337.30,1377483.36,200368.00,67473.01,830716.15,0.00,0.00,0.00,1124296.79
Southeast,Weekly,"2019-07-21 00:00:00",Conventional,1.523081008,3424882.17,1344844.29,175943.95,67634.87,748914.43,0.00,0.00,0.00,1087544.63
Southeast,Weekly,"2019-07-28 00:00:00",Conventional,1.405033098,3542245.76,1497898.00,160124.56,23806.83,790245.29,0.00,0.00,0.00,1070171.08
Southeast,Weekly,"2019-08-04 00:00:00",Conventional,1.356636799,3713547.86,1568466.43,167794.90,18330.39,811968.65,0.00,0.00,0.00,1146987.50
Southeast,Weekly,"2019-08-11 00:00:00",Conventional,1.238985464,3622870.92,1459922.84,156116.47,17078.82,882586.90,0.00,0.00,0.00,1107165.89
Southeast,Weekly,"2019-08-18 00:00:00",Conventional,1.214219302,3671462.74,1485291.01,150732.12,16671.01,876403.35,0.00,0.00,0.00,1142365.25
Southeast,Weekly,"2019-08-25 00:00:00",Conventional,1.189395546,4214888.71,1723722.65,181614.35,17005.72,810959.92,0.00,0.00,0.00,1481586.07
Southeast,Weekly,"2019-09-01 00:00:00",Conventional,1.127206956,4068274.02,1660623.14,157278.26,16173.16,1061509.49,0.00,0.00,0.00,1172689.98
Southeast,Weekly,"2019-09-08 00:00:00",Conventional,1.139916208,3583962.58,1556866.76,151303.04,15782.99,753125.90,0.00,0.00,0.00,1106883.89
Southeast,Weekly,"2019-09-15 00:00:00",Conventional,1.179325233,4215096.07,1734574.38,155104.34,15952.82,773377.45,0.00,0.00,0.00,1536087.08
Southeast,Weekly,"2019-09-22 00:00:00",Conventional,1.158785560,4098630.91,1588982.46,218975.17,17346.95,802641.08,0.00,0.00,0.00,1470685.25
Southeast,Weekly,"2019-09-29 00:00:00",Conventional,1.149085288,4191096.71,1629281.89,278162.78,15289.24,788307.03,0.00,0.00,0.00,1480055.77
Southeast,Weekly,"2019-10-06 00:00:00",Conventional,1.027071027,4613827.19,1718536.03,290914.41,16973.74,814812.74,0.00,0.00,0.00,1772590.27
Southeast,Weekly,"2019-10-13 00:00:00",Conventional,1.113368800,4123115.47,1614670.93,206082.98,15138.82,800470.87,0.00,0.00,0.00,1486751.89
Southeast,Weekly,"2019-10-20 00:00:00",Conventional,1.009843598,4334698.53,1698236.79,180018.54,14927.67,766740.79,0.00,0.00,0.00,1674774.73
Southeast,Weekly,"2019-10-27 00:00:00",Conventional,0.970560734,4381197.44,1662634.05,179576.47,14557.14,791073.73,0.00,0.00,0.00,1733356.05
Southeast,Weekly,"2019-11-03 00:00:00",Conventional,0.971938399,4239645.20,1661995.78,164007.00,14138.15,777874.26,0.00,0.00,0.00,1621630.02
Southeast,Weekly,"2019-11-10 00:00:00",Conventional,0.983656201,4268916.26,1617159.87,158542.38,15151.54,879924.29,0.00,0.00,0.00,1598138.19
Southeast,Weekly,"2019-11-17 00:00:00",Conventional,0.972583817,4056186.57,1629576.10,156164.93,15880.16,773484.99,0.00,0.00,0.00,1481080.39
Southeast,Weekly,"2019-11-24 00:00:00",Conventional,0.970585373,3754779.14,1475633.35,136385.74,13425.64,803458.57,0.00,0.00,0.00,1325875.82
Southeast,Weekly,"2019-12-01 00:00:00",Conventional,0.957179552,3548671.96,1401805.66,126808.31,10985.70,717518.37,0.00,0.00,0.00,1291553.91
Southeast,Weekly,"2019-12-08 00:00:00",Conventional,0.930500015,4082117.36,1701991.32,153147.40,14446.45,760977.28,0.00,0.00,0.00,1451554.91
Southeast,Weekly,"2019-12-15 00:00:00",Conventional,0.937866496,3896331.72,1596660.07,134915.34,13471.94,725758.98,0.00,0.00,0.00,1425525.39
Southeast,Weekly,"2019-12-22 00:00:00",Conventional,0.937385770,3810822.29,1642281.18,149449.74,12435.79,710723.51,0.00,0.00,0.00,1295932.06
Southeast,Weekly,"2019-12-29 00:00:00",Conventional,0.900915500,4476333.62,1913322.31,188289.46,10853.97,684420.32,0.00,0.00,0.00,1679447.55
West,Weekly,"2019-01-07 00:00:00",Conventional,1.061509978,6474965.88,2612277.17,881372.63,190181.24,893322.48,0.00,0.00,0.00,1897812.37
West,Weekly,"2019-01-13 00:00:00",Conventional,0.990331332,7138921.73,2966762.00,913891.19,148062.15,871851.80,0.00,0.00,0.00,2238354.58
West,Weekly,"2019-01-20 00:00:00",Conventional,1.011402360,6637564.53,2797505.79,852260.59,196189.01,894421.02,0.00,0.00,0.00,1897188.12
West,Weekly,"2019-01-27 00:00:00",Conventional,1.062718876,6674843.03,2776900.38,767955.59,160167.57,996387.68,0.00,0.00,0.00,1973431.81
West,Weekly,"2019-02-03 00:00:00",Conventional,0.891480618,8944002.92,3436807.23,1310159.73,406381.31,888289.87,0.00,0.00,0.00,2902364.78
West,Weekly,"2019-02-10 00:00:00",Conventional,0.948601017,7060304.26,2819241.60,933209.99,166346.44,933928.45,0.00,0.00,0.00,2207577.79
West,Weekly,"2019-02-17 00:00:00",Conventional,0.967546339,6254020.72,2855807.47,717250.59,133675.89,846620.79,0.00,0.00,0.00,1700665.97
West,Weekly,"2019-02-24 00:00:00",Conventional,1.026230242,6365862.29,2578543.06,948585.14,164265.16,917468.84,0.00,0.00,0.00,1757000.09
West,Weekly,"2019-03-03 00:00:00",Conventional,1.003937632,6651406.03,2505918.66,1024798.20,193999.04,942140.34,0.00,0.00,0.00,1984549.79
West,Weekly,"2019-03-10 00:00:00",Conventional,1.010617709,6738891.18,2782007.51,965658.43,170603.97,933580.28,0.00,0.00,0.00,1887040.98
West,Weekly,"2019-03-17 00:00:00",Conventional,1.018564571,6768445.12,2418487.81,1077516.16,187066.99,894029.52,0.00,0.00,0.00,2191344.64
West,Weekly,"2019-03-24 00:00:00",Conventional,0.975266155,7136203.72,2862092.69,1039268.28,160176.49,863660.46,0.00,0.00,0.00,2211005.79
West,Weekly,"2019-03-31 00:00:00",Conventional,0.990830178,6745122.37,2442420.33,1059726.58,194931.66,1004267.04,0.00,0.00,0.00,2043776.75
West,Weekly,"2019-04-07 00:00:00",Conventional,0.970668252,7504628.96,2677671.83,1144400.98,172880.55,922578.73,0.00,0.00,0.00,2587096.87
West,Weekly,"2019-04-14 00:00:00",Conventional,1.065845605,6730738.56,2322480.50,1055772.26,166659.40,851390.34,0.00,0.00,0.00,2334436.06
West,Weekly,"2019-04-21 00:00:00",Conventional,1.258074499,5841026.69,2149093.35,908391.67,161106.69,788349.06,0.00,0.00,0.00,1834085.92
West,Weekly,"2019-04-28 00:00:00",Conventional,1.417190282,5016226.47,2077119.85,692423.81,172017.92,708433.60,0.00,0.00,0.00,1366231.29
West,Weekly,"2019-05-05 00:00:00",Conventional,1.211184534,7741174.55,3214013.68,1142109.40,206302.72,801715.54,0.00,0.00,0.00,2377033.22
West,Weekly,"2019-05-12 00:00:00",Conventional,1.293079333,6349932.04,2324091.32,992895.58,164439.99,803136.97,0.00,0.00,0.00,2065368.19
West,Weekly,"2019-05-19 00:00:00",Conventional,1.353209385,5246678.04,2050816.68,776979.60,153857.06,837394.95,0.00,0.00,0.00,1427629.76
West,Weekly,"2019-05-26 00:00:00",Conventional,1.303853526,6093160.50,2057389.41,1064293.51,133232.42,762491.44,0.00,0.00,0.00,2075753.73
West,Weekly,"2019-06-02 00:00:00",Conventional,1.172042452,6815700.82,1947909.62,1224677.40,121770.70,722376.33,0.00,0.00,0.00,2798966.76
West,Weekly,"2019-06-09 00:00:00",Conventional,1.200925272,6374105.13,1934410.84,1134657.09,113011.21,742225.88,0.00,0.00,0.00,2449800.11
West,Weekly,"2019-06-16 00:00:00",Conventional,1.376105851,5639666.44,1797817.76,940941.54,110639.59,797719.70,0.00,0.00,0.00,1992547.86
West,Weekly,"2019-06-23 00:00:00",Conventional,1.417181194,5463573.49,1539005.27,967673.23,96291.29,769678.80,0.00,0.00,0.00,2090924.90
West,Weekly,"2019-06-30 00:00:00",Conventional,1.475247420,5214267.86,1515065.01,890505.46,99836.99,837137.81,0.00,0.00,0.00,1871722.59
West,Weekly,"2019-07-07 00:00:00",Conventional,1.568881783,5575663.89,1615514.68,1069128.09,127398.07,894819.63,0.00,0.00,0.00,1868803.42
West,Weekly,"2019-07-14 00:00:00",Conventional,1.639644758,4809148.85,1469747.79,792346.89,85024.41,855299.26,0.00,0.00,0.00,1606730.49
West,Weekly,"2019-07-21 00:00:00",Conventional,1.648013111,4676738.26,1502339.92,717842.11,92144.58,767315.61,0.00,0.00,0.00,1597096.04
West,Weekly,"2019-07-28 00:00:00",Conventional,1.565907190,4802708.44,1636888.45,669539.60,105988.71,744440.67,0.00,0.00,0.00,1645851.01
West,Weekly,"2019-08-04 00:00:00",Conventional,1.467447930,5160543.21,1860952.35,637562.59,101952.48,823848.70,0.00,0.00,0.00,1736227.09
West,Weekly,"2019-08-11 00:00:00",Conventional,1.391171616,5475212.02,1662339.77,794279.26,95878.68,861811.07,0.00,0.00,0.00,2060903.24
West,Weekly,"2019-08-18 00:00:00",Conventional,1.365766885,5568753.88,1733968.34,760791.32,96737.11,888507.01,0.00,0.00,0.00,2088750.11
West,Weekly,"2019-08-25 00:00:00",Conventional,1.403174693,5112951.33,1550140.53,726082.20,90878.48,792359.29,0.00,0.00,0.00,1953490.83
West,Weekly,"2019-09-01 00:00:00",Conventional,1.345603196,5429949.13,1801930.93,742894.17,106649.11,820778.31,0.00,0.00,0.00,1957696.61
West,Weekly,"2019-09-08 00:00:00",Conventional,1.393411936,5211310.67,1928819.22,589254.37,74405.10,802783.59,0.00,0.00,0.00,1816048.39
West,Weekly,"2019-09-15 00:00:00",Conventional,1.270155264,5537071.14,1626942.87,805726.70,78824.40,798151.59,0.00,0.00,0.00,2227425.57
West,Weekly,"2019-09-22 00:00:00",Conventional,1.270679166,5192097.24,1523870.65,754712.88,82734.31,768769.76,0.00,0.00,0.00,2062009.66
West,Weekly,"2019-09-29 00:00:00",Conventional,1.183475971,5771345.54,1461624.12,962583.86,57702.60,749607.50,0.00,0.00,0.00,2539827.46
West,Weekly,"2019-10-06 00:00:00",Conventional,1.177561272,5542980.55,1483368.59,777053.93,51354.41,787248.84,0.00,0.00,0.00,2443954.77
West,Weekly,"2019-10-13 00:00:00",Conventional,1.189348476,5166865.65,1354138.93,787980.58,57676.08,815919.45,0.00,0.00,0.00,2151150.61
West,Weekly,"2019-10-20 00:00:00",Conventional,1.156004200,5459723.76,1410597.98,779944.37,53138.16,716452.75,0.00,0.00,0.00,2499590.50
West,Weekly,"2019-10-27 00:00:00",Conventional,1.089201026,5638710.58,1474031.26,851567.79,46187.40,699613.81,0.00,0.00,0.00,2567310.32
West,Weekly,"2019-11-03 00:00:00",Conventional,1.089857961,5439417.20,1589994.11,764721.21,43778.87,745636.55,0.00,0.00,0.00,2295286.47
West,Weekly,"2019-11-10 00:00:00",Conventional,1.086162073,5706914.97,1665848.91,764770.32,39596.79,751852.97,0.00,0.00,0.00,2484845.99
West,Weekly,"2019-11-17 00:00:00",Conventional,1.056469635,5875582.17,1455917.29,842318.07,38258.59,770714.17,0.00,0.00,0.00,2768374.05
West,Weekly,"2019-11-24 00:00:00",Conventional,1.032471627,5490106.85,1613759.02,745358.36,51342.10,688477.39,0.00,0.00,0.00,2391169.98
West,Weekly,"2019-12-01 00:00:00",Conventional,1.081314785,4489013.00,1384270.52,548625.54,44706.69,649507.03,0.00,0.00,0.00,1861903.22
West,Weekly,"2019-12-08 00:00:00",Conventional,0.956465335,6103944.63,1780818.94,890783.38,40347.64,718316.00,0.00,0.00,0.00,2673678.67
West,Weekly,"2019-12-15 00:00:00",Conventional,1.014709019,5514778.32,1633919.23,754402.60,37293.32,780343.55,0.00,0.00,0.00,2308819.62
West,Weekly,"2019-12-22 00:00:00",Conventional,1.077999635,5269466.69,1666978.04,584064.84,55760.64,758485.65,0.00,0.00,0.00,2204177.52
West,Weekly,"2019-12-29 00:00:00",Conventional,0.958461134,5770248.82,1574277.87,733367.36,51805.78,741848.16,0.00,0.00,0.00,2668949.65
"Total U.S.",Weekly,"2019-01-07 00:00:00",Conventional,1.079318319,37463237.54,13564082.82,9738778.60,785845.61,6130397.58,0.00,0.00,0.00,7244132.93
"Total U.S.",Weekly,"2019-01-13 00:00:00",Conventional,1.013800442,40708189.70,14772160.55,11142662.71,645363.04,6144270.54,0.00,0.00,0.00,8003732.86
"Total U.S.",Weekly,"2019-01-20 00:00:00",Conventional,1.047237420,40084928.08,13531170.46,10983424.08,1128298.21,7347834.08,0.00,0.00,0.00,7094201.26
"Total U.S.",Weekly,"2019-01-27 00:00:00",Conventional,1.080944230,37290316.42,13771050.60,9220667.46,717339.66,6908938.87,0.00,0.00,0.00,6672319.82
"Total U.S.",Weekly,"2019-02-03 00:00:00",Conventional,0.887685253,53214443.11,18099712.26,15354224.30,1568481.69,7963769.98,0.00,0.00,0.00,10228254.88
"Total U.S.",Weekly,"2019-02-10 00:00:00",Conventional,0.956180583,39762370.64,14377327.44,10093706.71,719809.78,6714698.36,0.00,0.00,0.00,7856828.35
"Total U.S.",Weekly,"2019-02-17 00:00:00",Conventional,1.006465245,36034272.30,13099258.41,9182307.65,1089513.70,5988805.27,0.00,0.00,0.00,6674387.28
"Total U.S.",Weekly,"2019-02-24 00:00:00",Conventional,1.036590227,37044893.49,13002273.64,10092486.90,963425.17,6363511.20,0.00,0.00,0.00,6623196.58
"Total U.S.",Weekly,"2019-03-03 00:00:00",Conventional,1.056757047,37424050.67,13356844.00,9430692.57,846897.04,6497584.70,0.00,0.00,0.00,7292032.37
"Total U.S.",Weekly,"2019-03-10 00:00:00",Conventional,1.040174065,38939856.68,13617694.80,10046993.35,970814.51,6642311.28,0.00,0.00,0.00,7662042.74
"Total U.S.",Weekly,"2019-03-17 00:00:00",Conventional,1.003171942,40548654.43,13803112.38,9728831.58,1207660.08,7678341.53,0.00,0.00,0.00,8130708.85
"Total U.S.",Weekly,"2019-03-24 00:00:00",Conventional,1.039969126,39938663.33,13543542.99,10871147.31,990534.77,6874240.30,0.00,0.00,0.00,7659197.94
"Total U.S.",Weekly,"2019-03-31 00:00:00",Conventional,1.038473750,38511367.23,13142501.25,9689554.69,916425.61,7071252.20,0.00,0.00,0.00,7691633.48
"Total U.S.",Weekly,"2019-04-07 00:00:00",Conventional,1.025758808,41525228.61,13481869.96,10848130.97,1257947.80,7152728.59,0.00,0.00,0.00,8784551.29
"Total U.S.",Weekly,"2019-04-14 00:00:00",Conventional,1.114826099,39209920.96,12590820.91,10958360.75,993580.99,6131212.08,0.00,0.00,0.00,8535946.23
"Total U.S.",Weekly,"2019-04-21 00:00:00",Conventional,1.350580067,33256304.49,11125423.92,8207485.80,910662.49,6130017.07,0.00,0.00,0.00,6882715.22
"Total U.S.",Weekly,"2019-04-28 00:00:00",Conventional,1.447876156,29918805.38,10933237.30,7493982.97,785457.54,5302837.65,0.00,0.00,0.00,5403289.91
"Total U.S.",Weekly,"2019-05-05 00:00:00",Conventional,1.287606868,41869981.31,14891986.08,11170347.80,914166.11,6238755.32,0.00,0.00,0.00,8654726.00
"Total U.S.",Weekly,"2019-05-12 00:00:00",Conventional,1.307193875,36693275.59,12546982.64,9605804.85,773846.92,6237368.06,0.00,0.00,0.00,7529273.11
"Total U.S.",Weekly,"2019-05-19 00:00:00",Conventional,1.355314139,32695663.05,11160980.31,8598945.72,788940.37,6208371.81,0.00,0.00,0.00,5938424.85
"Total U.S.",Weekly,"2019-05-26 00:00:00",Conventional,1.378447214,34320791.40,11044052.57,9045673.76,718132.58,6278307.74,0.00,0.00,0.00,7234624.76
"Total U.S.",Weekly,"2019-06-02 00:00:00",Conventional,1.298670927,36548861.81,10807559.59,9417259.84,873212.99,5967256.41,0.00,0.00,0.00,9483572.97
"Total U.S.",Weekly,"2019-06-09 00:00:00",Conventional,1.298420403,36132361.72,10892236.63,9724130.31,720868.77,6199963.04,0.00,0.00,0.00,8595162.96
"Total U.S.",Weekly,"2019-06-16 00:00:00",Conventional,1.410779482,32907971.44,10063972.09,8766668.28,713904.41,6053761.26,0.00,0.00,0.00,7309665.40
"Total U.S.",Weekly,"2019-06-23 00:00:00",Conventional,1.442777817,32067493.77,9785492.80,8473512.87,661489.60,6088564.01,0.00,0.00,0.00,7058434.49
"Total U.S.",Weekly,"2019-06-30 00:00:00",Conventional,1.472664114,31787682.07,9061863.12,8731536.64,741351.57,6497655.41,0.00,0.00,0.00,6755275.33
"Total U.S.",Weekly,"2019-07-07 00:00:00",Conventional,1.558058711,33175537.94,9383026.75,9592580.43,871868.01,6775333.93,0.00,0.00,0.00,6552728.82
"Total U.S.",Weekly,"2019-07-14 00:00:00",Conventional,1.569094094,29715045.30,8403622.41,8254416.00,653980.80,6697520.65,0.00,0.00,0.00,5705505.45
"Total U.S.",Weekly,"2019-07-21 00:00:00",Conventional,1.602680756,28270525.87,8264100.08,7691012.47,741311.88,5851118.26,0.00,0.00,0.00,5722983.18
"Total U.S.",Weekly,"2019-07-28 00:00:00",Conventional,1.554745037,28736509.69,8768303.04,7579441.89,798040.65,5576338.24,0.00,0.00,0.00,6014385.87
